snowpack,06H,06V,10H,10V,19H,19V,37H,37V,twc,sp,weights
1724,230.9586032568637,265.01473661695684,235.71867348647282,266.4557500449969,240.67925488735992,267.20565885531016,243.7894636586929,267.61757779762166,2.6,57,9
1725,229.76793108421666,265.5600304710145,234.95931115367935,266.96083393287773,240.14434779932088,267.42904196085345,243.37983367922237,267.712737188888,3.0,57,9
1726,228.38749881291503,265.8788676848893,233.98708954476484,267.25587690626196,239.5364961349573,267.5901158354024,242.9768082059434,267.79304669053096,3.4000000000000004,57,9
1727,227.03834538928976,266.1509755406501,233.01194974548167,267.4299369827315,238.94732921443614,267.70078894235996,242.49243813071172,267.8566341496705,3.8000000000000003,57,9
1728,225.67014310221145,266.4067639456352,231.9383904058739,267.49409724860703,238.35872672922423,267.76101071105614,242.0887770470095,267.9050027247779,4.2,57,9
1729,224.48287243402302,266.72750161067484,230.88904773131395,267.4872528637443,237.75757921335696,267.77227331318807,241.69089510906866,267.9365442688509,4.6,57,9
1730,223.2021443005725,266.87286055999897,229.77735296819256,267.40047082117576,237.08135228473125,267.72861690292547,241.29592319482097,267.95097183512956,5.0,57,9
1731,217.4929638579179,266.381073514704,225.13742181166361,266.46915400760884,234.30247934085781,267.121822355391,239.57101012917437,267.8189293414218,6.666666666666667,57,9
1732,209.3363645308413,265.26648612402977,220.13377074812925,264.4593623772436,230.8872111313477,265.47536583991615,237.81550718417236,267.3917872326016,8.333333333333334,57,9
1733,203.70281171131,263.6760685007904,212.6013649941855,263.6762515583908,227.8182934208695,263.8720842234907,236.0083898535594,266.6975794999171,10.0,57,9
1734,198.3855406708431,262.0501058634797,208.06019696646123,261.7098121379382,224.70660172491935,261.95624666222716,233.63769331391518,265.2431877793412,11.666666666666668,57,9
1735,193.20234965897595,259.5666207724665,203.22264848843125,259.54021668661085,221.62206487184048,259.83677798201546,231.74610618128696,264.1401188693454,13.333333333333334,57,9
1736,188.23653698895816,257.48283035228,199.23001722875796,257.2638027119603,218.58006094264212,257.5792675658055,229.79358386778028,262.8655895675278,15.0,57,9
1737,184.02459032726992,255.27120405038374,195.0742981250141,254.6623199726405,211.11543441379538,256.8953079820596,227.82579041921144,261.45956308324025,16.666666666666668,57,9
1738,179.8617600727099,252.61154785606712,190.77003844443192,252.34940558185275,208.08623734008563,254.99127934911397,225.83886480324668,259.94251162870364,18.333333333333336,57,9
1739,176.13636886707815,250.7811130998142,187.4840003171448,249.96813886049682,204.63265947348634,252.66978992785502,223.87120709354687,258.3481026186251,20.0,57,9
1740,173.0029131186005,210.9406563367784,178.11061914539934,212.00011513950022,188.820738205288,215.2390178314008,208.6462868205815,230.4015633884677,0.0,58,2
1741,193.06410750710265,224.9668113950617,206.57218405669357,233.80632804284645,221.45932954368374,244.11822339732495,233.61712292230092,254.28858987301257,0.1,58,2
1742,206.24581581490457,234.6928626953734,221.3496559029888,245.69077879450262,233.9446470212659,255.37396000486086,241.88414197172352,262.24290633168476,0.2,58,2
1743,214.93953059960361,241.72120579515266,229.11978972567024,252.27809423223584,239.05400902499557,260.2127047011698,244.25428519427507,264.60715624540313,0.30000000000000004,58,2
1744,220.8262620899593,246.63058136451247,233.10129989967334,256.11197324315503,241.20520444624674,262.43925605725406,245.4237058272005,265.88326118981774,0.4,58,2
1745,224.85040839517694,250.1984558912445,235.29323965420738,258.3377124530198,241.87774300627495,263.2897761160787,245.4453916417014,266.0476158324914,0.5,58,2
1746,227.75055909492175,252.99550906233577,236.614764917253,259.8889957212258,242.22028886878982,264.02208214848906,245.27982935502592,266.0344803913575,0.6000000000000001,58,2
1747,229.66867386146745,255.00076617481153,237.36505555924225,260.9547346797676,242.39270624596423,264.4641455392229,245.32492379692638,266.2320808995377,0.7000000000000001,58,2
1748,231.10774883915474,256.681433173074,237.78699160498104,261.7324903332904,242.26017769850372,264.5827656334543,245.23098241758055,266.2911005395079,0.8,58,2
1749,232.00516166227123,257.88853501730716,238.01165794742982,262.3303584402923,242.31475274346295,264.8968326732085,245.1812865563409,266.3939271222389,0.9,58,2
1750,232.72333805261934,258.9932217182061,238.0230393403005,262.710704889195,242.1624133148493,264.98811037077985,245.0682514232174,266.53140027684105,1.0,58,2
1751,233.505951258532,261.7475297901009,237.63307391660007,263.94041119282184,241.92416315188837,265.7281683530153,245.1141251337922,267.1875665153578,1.4,58,2
1752,233.26289282850254,263.39913006195195,237.06125052040568,264.83348924052376,241.85491786365841,266.5402420803627,244.759423665146,267.4074067245975,1.8,58,2
1753,232.32366149689076,264.44054904471983,236.4250716893198,265.64686017150007,241.33535145444725,266.9528673043677,244.3409399774477,267.5401899155447,2.2,58,2
1754,231.16136910234806,265.1403775600156,235.85448687888132,266.4998707289098,240.81757820636824,267.24655987607383,243.9237507633752,267.6510403771399,2.6,58,2
1755,229.89726637844498,265.6025358563026,235.0948788541646,267.00744299460376,240.282234116269,267.47120471497556,243.5139338439269,267.7468311344347,3.0,58,2
1756,228.54326230094458,265.95569602452167,234.12316980703275,267.3042349435822,239.73140986787408,267.63823005887326,243.1106106977493,267.82766546598174,3.4000000000000004,58,2
1757,227.2137033486625,266.21939784201703,233.14590508509417,267.47900680379695,239.0852334309143,267.74468175861966,242.62817799266543,267.89176035674797,3.8000000000000003,58,2
1758,225.78985555884336,266.44788650496923,232.07126972413536,267.54371810839996,238.49503453986742,267.80524729637546,242.2234082121034,267.94047698767946,4.2,58,2
1759,224.60271048672428,266.77139128900916,231.019031843947,267.536736652757,237.89220133577624,267.816625615759,241.82462830392785,267.9722619737742,4.6,58,2
1760,223.32128142788204,266.9186229895492,229.90541628163794,267.44987035907053,237.215526388611,267.77313658674376,241.4287418067308,267.9868339475692,5.0,58,2
1761,217.6024829863152,266.4281008165994,225.25417712023244,266.5160437719736,234.42803501373896,267.16464698025374,239.70056576093017,267.85465293059474,6.666666666666667,58,2
1762,209.44149811293516,265.31944203499825,220.24303485547384,264.5072517132563,231.00825044192416,265.52022695684786,237.9401842401597,267.42625325294296,8.333333333333334,58,2
1763,203.79166265082767,263.71796848756435,212.7005340712451,263.72321047939556,227.92974982440282,263.9129450985024,236.12714574775023,266.73002160577386,10.0,58,2
1764,198.46517013395484,262.09152524871615,208.14670534118335,261.7478910663472,224.80819230266638,261.9927494274189,233.75343121696673,265.27695401369255,11.666666666666668,58,2
1765,193.27338428012487,259.6034000951261,203.30686895748985,259.57163016349205,221.71377972974776,259.8687287347712,231.85488330177844,264.1708251623322,13.333333333333334,58,2
1766,188.3060524261433,257.51154344985804,199.29915712054375,257.2967374115735,218.66298321021455,257.607043732553,229.8961020315083,262.89338067452525,15.0,58,2
1767,184.08184305833103,255.30470780978982,195.13968720352912,254.69102258085425,211.19674544804727,256.9244086639133,227.92190885715618,261.4843993809457,16.666666666666668,58,2
1768,179.91448595005792,252.64159083007178,190.83563761644294,252.37241274435527,208.16199301720644,255.01293724208085,225.93101512816696,259.96546832216757,18.333333333333336,58,2
1769,176.18742646462982,250.8036870624974,187.53544714937502,249.99508439310432,204.69881760191888,252.69414927788688,223.95486689894125,258.36723107309854,20.0,58,2
1770,174.84532359344698,213.35951250418873,176.19381455266915,213.17707028339495,185.1547291160899,218.3226240202768,205.62728944232467,232.92887840524537,0.0,59,5
1771,193.77225069713674,227.08742800351953,204.52146873628487,234.71596878302242,218.45663938730974,245.3461054395422,230.71148421544117,254.9534343451515,0.1,59,5
1772,205.54012571905315,235.80719614528678,218.5701909071724,245.70059526732604,230.71715111413488,255.41972907300098,237.9272401735529,261.268277425528,0.2,59,5
1773,213.5556279333694,242.1668135277879,226.1291629676436,252.03804913511271,236.04290412402688,260.18610007909706,240.92923710209453,264.1417046741343,0.30000000000000004,59,5
1774,218.9993246592286,246.76927928391723,230.0864773231686,255.60258450686138,237.8991971357717,261.9808161965275,242.00933089782325,265.29853909376504,0.4,59,5
1775,222.70161206120483,250.1213829834118,232.46184704683367,258.0233729731841,238.5542135342393,262.7757019120657,242.38545860965647,265.81024357413133,0.5,59,5
1776,225.227685169881,252.60050770909385,233.70422868470703,259.4840386686886,239.15800674287425,263.6284774580385,241.96698312178262,265.5301334986452,0.6000000000000001,59,5
1777,226.8199621567796,254.5680766915489,234.15968557422096,260.2199590372116,238.87291664380228,263.55618899084294,241.81575020066552,265.52946024294323,0.7000000000000001,59,5
1778,228.0580777186684,256.1147640779375,234.536644968002,260.9494717212386,238.95679439915307,263.89510081223915,241.7007044192967,265.5651336257894,0.8,59,5
1779,228.91220517670376,257.33593297543587,234.5791778122715,261.53236067985813,239.15084368872692,264.3516336985287,241.59587125727296,265.60678179502247,0.9,59,5
1780,229.4856009227134,258.3161098231319,234.5327486001897,261.8673801421378,238.99056170864696,264.4254336741871,241.55993492954252,265.7437683038513,1.0,59,5
1781,230.20674542025,260.83202918313924,234.1614661792293,262.9795916543407,238.420605972023,264.9183532205373,241.68436119710213,266.4484179648032,1.4,59,5
1782,229.6921526561771,262.3328280073973,233.47458370379894,263.7900946826105,238.28070763358213,265.65863820606404,241.3284799750661,266.64528102672983,1.8,59,5
1783,228.700003908761,263.22339482930835,232.93788815302793,264.68121743782774,237.82834967855933,266.02078016263226,240.9110051393097,266.75840880857766,2.2,59,5
1784,227.6687684174404,263.9409453531504,232.43675167855565,265.4536757614584,237.31708839752937,266.2741295288528,240.38900850542439,266.8490600285378,2.6,59,5
1785,226.3349482613796,264.31453771107664,231.5772863981407,265.88455737347067,236.68957070751264,266.4577563869724,239.97369235592467,266.92979953887595,3.0,59,5
1786,225.1109436278609,264.67473788337963,230.70248716602921,266.1558579664376,236.1440359336782,266.6010008648414,239.57187361275803,266.9977422043127,3.4000000000000004,59,5
1787,223.73511157602326,264.9454076376402,229.6951436234411,266.2955169500944,235.59720032484714,266.6976653268435,239.18007361561942,267.0522448485602,3.8000000000000003,59,5
1788,222.70201652252658,265.4302948237497,228.72851994848403,266.36270167103504,234.96888084814887,266.7376131345705,238.79594926848097,267.0926873160218,4.2,59,5
1789,221.5372469723246,265.6952284274668,227.68117470992274,266.3413298884168,234.39456338729894,266.74332595983225,238.3476462001873,267.1122025156857,4.6,59,5
1790,220.31682060243693,265.81364992436806,226.6370647304285,266.25915923118254,233.81668212261908,266.70767787301315,237.9555124572655,267.1216353299106,5.0,59,5
1791,214.81881989412227,265.2896330014073,222.2818979890007,265.38512558607323,231.18247868446628,266.12319530508773,236.33655436012648,266.9897121979043,6.666666666666667,59,5
1792,206.7795466555494,264.0209963405937,217.47254758498892,263.3564130706594,227.89458135698845,264.43125639212354,234.75301869316598,266.5976287310365,8.333333333333334,59,5
1793,201.52304874424692,262.71823459901435,210.167725076935,262.5653878472531,225.073710655901,262.9242825808856,233.0486398655695,265.93986621151254,10.0,59,5
1794,196.43178244039368,261.0673120345649,205.9180467905285,260.82161780171737,222.20020588717207,261.1097054574134,230.74710469479544,264.4528590994172,11.666666666666668,59,5
1795,191.44856951724984,258.70834955155794,201.2531808390745,258.6196061430113,219.35685091609722,259.09833499344614,229.0177339299691,263.41733594397436,13.333333333333334,59,5
1796,187.01358233096758,257.19519102015175,197.51162429883306,256.4830275925025,212.36072443327623,258.53244784304076,227.23261648583696,262.213920398752,15.0,59,5
1797,182.60611895983718,254.46648234380552,193.43506500995775,253.99204496694458,209.0806723971543,256.21205242265637,225.42273010469762,260.87718644542633,16.666666666666668,59,5
1798,178.54462602734742,251.89695636671553,189.29021775669955,251.63518429257502,206.1708943394591,254.49273488875446,223.5897972606521,259.4279138433191,18.333333333333336,59,5
1799,174.83694497119046,250.25575577444232,186.19499776439233,249.3192895338299,202.9740008412661,252.08799400188053,221.7767930644441,257.9018037249352,20.0,59,5
1800,178.9402290271355,215.71603655039502,178.94529167704312,211.95794431245426,187.9468602939834,215.4455761354049,208.0058610866422,231.46601804182927,0.0,60,12
1801,196.31092453117827,228.2669437535983,205.99770454644954,233.92537035895805,219.65589508762446,244.03794625435745,232.1183837070931,254.72638121647358,0.1,60,12
1802,207.93574837257006,237.19966620283944,219.7846555587098,245.5004129486907,231.77496894519206,255.15022043329355,239.2284696058532,261.5989571950769,0.2,60,12
1803,215.3976562376121,243.1481538095466,227.0779128898504,251.9524580862307,236.6949142763417,259.8824574129961,242.03431343049644,264.4432653626551,0.30000000000000004,60,12
1804,220.7226840275756,247.75105453593181,231.00978341198658,255.6872134121295,238.76810922774192,262.0645016522057,242.51737329589065,265.04385006773873,0.4,60,12
1805,223.88424104747267,250.56451389093772,233.16564635114477,257.9535431121644,239.64495081176784,263.15214413009835,243.06730686662974,265.7439599837392,0.5,60,12
1806,226.2563510303227,252.91760936623638,234.4458789505636,259.50142342907566,239.75508394106242,263.49012854951434,242.90216775934493,265.73464488135346,0.6000000000000001,60,12
1807,228.00509897196147,254.84448916228385,235.0732656264707,260.4528352886272,239.92903517983953,263.919240665438,242.87961787043952,265.86725648707727,0.7000000000000001,60,12
1808,229.12779954618418,256.48150307198966,235.40023692736963,261.1365388325866,239.97843530395744,264.22097190717955,242.6289671010603,265.764628387688,0.8,60,12
1809,229.89345719715757,257.63469346741147,235.54013695054223,261.6456505307656,239.78939142613953,264.2708615958084,242.64464538078323,265.941081610653,0.9,60,12
